DIA,MES,ANO,HORA,MINUTO,ORIGEM,DESTINO
24,4,2014,9,29,999-999,894-693
24,4,2014,9,30,777-777,654-531
24,4,2014,9,31,777-777,414-720
24,4,2014,9,34,777-777,910-460
24,4,2014,9,41,999-999,511-261
24,4,2014,9,56,777-777,530-135
24,4,2014,9,59,888-888,521-151
24,4,2014,9,59,888-888,220-106
24,4,2014,10,35,777-777,334-388
24,4,2014,10,39,777-777,545-330
24,4,2014,10,54,777-777,203-051
24,4,2014,11,6,999-999,540-451
24,4,2014,11,10,777-777,884-481
24,4,2014,11,16,777-777,644-829
24,4,2014,11,33,777-777,127-743
24,4,2014,11,50,888-888,709-539
24,4,2014,11,56,999-999,315-664
24,4,2014,12,3,888-888,422-699
24,4,2014,12,6,777-777,186-069
24,4,2014,12,20,999-999,799-963
24,4,2014,12,20,888-888,706-375
24,4,2014,12,25,999-999,518-403
24,4,2014,12,27,777-777,830-719
24,4,2014,12,34,777-777,977-895
24,4,2014,12,42,777-777,420-586
24,4,2014,13,10,999-999,127-743
24,4,2014,13,12,777-777,407-179
24,4,2014,13,20,999-999,566-456
24,4,2014,13,37,777-777,778-692
24,4,2014,13,41,888-888,644-829
24,4,2014,13,51,888-888,664-435
24,4,2014,13,52,999-999,853-439
24,4,2014,13,54,888-888,560-747
24,4,2014,14,12,999-999,765-650
24,4,2014,14,12,888-888,795-375
24,4,2014,14,14,999-999,415-119
24,4,2014,14,15,777-777,139-853
24,4,2014,14,17,999-999,415-119
24,4,2014,14,25,888-888,554-823
24,4,2014,14,30,777-777,460-290
24,4,2014,14,35,777-777,479-476
24,4,2014,14,38,888-888,795-375
24,4,2014,14,39,777-777,795-375
24,4,2014,14,45,999-999,384-737
24,4,2014,15,11,999-999,700-151
24,4,2014,15,17,999-999,185-652
24,4,2014,15,26,888-888,249-168
24,4,2014,15,36,999-999,102-704
24,4,2014,15,45,777-777,829-984
24,4,2014,16,0,888-888,477-266
24,4,2014,16,6,777-777,709-539
24,4,2014,16,11,777-777,249-168
24,4,2014,16,15,777-777,160-939
24,4,2014,16,20,999-999,853-439
24,4,2014,16,36,999-999,127-743
24,4,2014,16,38,777-777,437-032
24,4,2014,17,6,999-999,527-735
24,4,2014,17,7,888-888,836-032
24,4,2014,17,16,777-777,560-747
24,4,2014,17,26,777-777,705-198
24,4,2014,17,54,999-999,638-077
24,4,2014,18,12,999-999,812-548
24,4,2014,18,18,777-777,437-032
24,4,2014,18,32,999-999,524-351
24,4,2014,18,54,777-777,876-218
24,4,2014,19,19,888-888,830-719
24,4,2014,19,20,777-777,830-719
24,4,2014,20,2,888-888,830-001
24,4,2014,20,10,999-999,761-931
24,4,2014,20,23,888-888,420-586
24,4,2014,20,23,999-999,946-500
24,4,2014,20,26,777-777,729-133
24,4,2014,20,35,888-888,524-351
24,4,2014,20,35,777-777,354-512
24,4,2014,20,35,777-777,584-794
24,4,2014,20,37,999-999,407-179
24,4,2014,20,47,777-777,249-168
24,4,2014,21,0,777-777,393-359
24,4,2014,21,1,888-888,384-737
24,4,2014,21,6,999-999,368-095
24,4,2014,21,12,777-777,952-129
24,4,2014,21,23,777-777,977-895
24,4,2014,21,25,777-777,524-351
24,4,2014,21,51,777-777,765-650
24,4,2014,22,4,888-888,276-237
24,4,2014,22,8,999-999,477-266
24,4,2014,22,8,888-888,185-652
24,4,2014,22,13,999-999,484-815
24,4,2014,22,19,888-888,644-829
24,4,2014,22,25,999-999,799-963
24,4,2014,22,35,999-999,702-839
24,4,2014,22,41,888-888,185-652
24,4,2014,23,6,777-777,598-389
24,4,2014,23,7,999-999,186-069
24,4,2014,23,9,777-777,834-103
24,4,2014,23,17,888-888,494-318
24,4,2014,23,21,777-777,180-434
24,4,2014,23,35,777-777,441-856
25,4,2014,0,0,777-777,778-383
25,4,2014,0,10,777-777,407-179
25,4,2014,0,19,888-888,774-014
25,4,2014,0,26,888-888,315-664
25,4,2014,0,41,777-777,205-205
25,4,2014,0,48,777-777,598-558
25,4,2014,1,22,888-888,175-794
25,4,2014,1,22,999-999,728-994
25,4,2014,1,29,888-888,830-001
25,4,2014,1,33,777-777,205-205
25,4,2014,1,35,999-999,689-975
25,4,2014,1,37,999-999,706-375
25,4,2014,1,37,777-777,470-128
25,4,2014,1,42,777-777,414-720
25,4,2014,1,42,888-888,468-349
25,4,2014,1,46,777-777,778-692
25,4,2014,1,54,888-888,374-261
25,4,2014,2,5,999-999,110-733
25,4,2014,2,9,777-777,139-853
25,4,2014,2,18,888-888,449-655
25,4,2014,2,20,777-777,667-741
25,4,2014,2,31,888-888,894-693
25,4,2014,3,30,888-888,511-592
25,4,2014,3,35,999-999,139-853
25,4,2014,3,39,999-999,270-713
25,4,2014,3,43,888-888,484-815
25,4,2014,3,45,999-999,394-441
25,4,2014,3,52,888-888,524-351
25,4,2014,3,53,777-777,437-032
25,4,2014,4,2,777-777,728-994
25,4,2014,4,8,999-999,895-483
25,4,2014,4,28,999-999,170-652
25,4,2014,4,35,777-777,702-839
25,4,2014,4,55,777-777,215-621
25,4,2014,5,2,999-999,814-087
25,4,2014,5,14,999-999,523-638
25,4,2014,5,31,888-888,276-237
25,4,2014,5,47,999-999,362-450
25,4,2014,5,48,777-777,309-289
25,4,2014,5,52,888-888,659-340
25,4,2014,6,1,999-999,834-103
25,4,2014,6,8,999-999,641-895
25,4,2014,6,13,888-888,460-290
25,4,2014,6,18,999-999,129-360
25,4,2014,6,29,888-888,837-966
25,4,2014,6,31,777-777,384-737
25,4,2014,6,34,999-999,185-652
25,4,2014,6,54,999-999,953-940
25,4,2014,7,9,999-999,477-266
25,4,2014,7,11,999-999,711-811
25,4,2014,7,17,999-999,160-939
25,4,2014,7,22,888-888,175-794
25,4,2014,7,30,999-999,829-984
25,4,2014,7,35,999-999,407-179
25,4,2014,7,51,777-777,638-077
25,4,2014,7,52,999-999,407-179
25,4,2014,7,57,777-777,286-218
25,4,2014,7,58,888-888,148-880
25,4,2014,7,59,888-888,946-500
25,4,2014,8,12,888-888,826-107
25,4,2014,8,17,777-777,415-119
25,4,2014,8,19,888-888,160-939
25,4,2014,8,20,999-999,566-456
25,4,2014,8,21,999-999,290-129
25,4,2014,8,26,888-888,180-434
25,4,2014,8,30,999-999,407-179
25,4,2014,9,19,777-777,795-375
25,4,2014,9,38,999-999,895-483
25,4,2014,9,48,888-888,354-512
25,4,2014,10,25,777-777,175-794
25,4,2014,10,28,888-888,734-320
25,4,2014,10,35,888-888,659-340
25,4,2014,10,38,999-999,139-853
25,4,2014,10,47,888-888,826-107
25,4,2014,11,19,777-777,415-119
25,4,2014,11,20,888-888,368-095
25,4,2014,11,42,999-999,434-112
25,4,2014,11,59,999-999,876-218
25,4,2014,12,10,777-777,570-391
25,4,2014,12,16,888-888,895-483
25,4,2014,12,29,999-999,441-856
25,4,2014,12,32,777-777,511-261
25,4,2014,12,37,888-888,910-460
25,4,2014,12,52,999-999,170-652
25,4,2014,13,33,888-888,795-375
25,4,2014,13,43,999-999,895-483
25,4,2014,13,52,777-777,128-973
25,4,2014,13,59,888-888,570-391
25,4,2014,14,13,999-999,837-966
25,4,2014,14,31,777-777,524-351
25,4,2014,14,40,888-888,689-975
25,4,2014,15,16,777-777,470-128
25,4,2014,15,33,888-888,566-456
25,4,2014,15,48,888-888,668-901
25,4,2014,16,0,999-999,148-880
25,4,2014,16,3,777-777,795-375
25,4,2014,16,11,888-888,186-069
25,4,2014,16,12,888-888,830-719
25,4,2014,16,17,888-888,654-531
25,4,2014,16,31,888-888,795-375
25,4,2014,16,33,888-888,129-360
25,4,2014,16,35,999-999,110-733
25,4,2014,16,35,888-888,860-973
25,4,2014,16,38,999-999,243-240
25,4,2014,16,42,777-777,523-638
25,4,2014,16,46,777-777,598-389
25,4,2014,16,50,888-888,096-996
25,4,2014,16,51,888-888,693-046
25,4,2014,16,53,999-999,494-318
25,4,2014,16,54,999-999,812-548
25,4,2014,16,57,777-777,676-556
25,4,2014,17,1,999-999,884-481
25,4,2014,17,10,999-999,705-911
25,4,2014,17,38,888-888,651-336
25,4,2014,17,53,777-777,778-383
25,4,2014,18,1,888-888,667-741
25,4,2014,18,2,888-888,129-360
25,4,2014,18,2,999-999,952-129
25,4,2014,18,10,888-888,709-539
25,4,2014,18,14,777-777,243-240
25,4,2014,18,18,777-777,910-460
25,4,2014,18,24,777-777,295-838
25,4,2014,18,27,777-777,962-084
25,4,2014,18,28,999-999,521-151
25,4,2014,18,29,999-999,449-580
25,4,2014,18,30,999-999,479-476
25,4,2014,18,37,999-999,774-014
25,4,2014,18,42,888-888,894-693
25,4,2014,18,47,888-888,606-969
25,4,2014,19,10,888-888,598-389
25,4,2014,19,11,777-777,347-222
25,4,2014,19,18,999-999,368-095
25,4,2014,19,23,888-888,799-963
25,4,2014,19,26,888-888,795-375
25,4,2014,19,36,777-777,386-800
25,4,2014,19,36,888-888,160-939
25,4,2014,19,42,888-888,127-743
25,4,2014,19,46,999-999,774-014
25,4,2014,19,53,777-777,638-233
25,4,2014,19,54,777-777,560-747
25,4,2014,19,57,777-777,170-652
25,4,2014,20,1,888-888,826-107
25,4,2014,20,8,777-777,131-864
25,4,2014,20,13,999-999,192-992
25,4,2014,20,29,999-999,812-548
25,4,2014,20,39,999-999,830-001
25,4,2014,20,45,777-777,511-261
25,4,2014,20,54,777-777,651-336
25,4,2014,20,58,777-777,853-439
25,4,2014,20,59,777-777,185-652
25,4,2014,21,2,777-777,641-895
25,4,2014,21,7,999-999,139-853
25,4,2014,21,8,777-777,799-963
25,4,2014,21,36,888-888,860-973
25,4,2014,21,37,999-999,470-128
25,4,2014,21,39,888-888,638-233
25,4,2014,21,42,777-777,524-351
25,4,2014,21,54,777-777,644-829
25,4,2014,22,1,888-888,354-512
25,4,2014,22,20,888-888,711-811
25,4,2014,22,20,777-777,641-895
25,4,2014,22,23,888-888,422-699
25,4,2014,22,46,999-999,876-218
25,4,2014,22,49,888-888,774-014
25,4,2014,22,52,999-999,876-218
25,4,2014,23,3,777-777,744-955
25,4,2014,23,12,888-888,295-838
25,4,2014,23,20,888-888,133-919
25,4,2014,23,24,888-888,598-389
25,4,2014,23,36,777-777,705-198
25,4,2014,23,44,777-777,494-318
25,4,2014,23,59,999-999,910-460
26,4,2014,0,7,999-999,484-815
26,4,2014,0,30,888-888,449-655
26,4,2014,0,33,888-888,795-375
26,4,2014,0,33,888-888,148-880
26,4,2014,2,16,999-999,598-389
26,4,2014,2,17,777-777,521-151
26,4,2014,2,24,888-888,290-129
26,4,2014,2,24,888-888,736-976
26,4,2014,2,31,777-777,290-129
26,4,2014,2,33,999-999,420-586
26,4,2014,2,58,888-888,354-512
26,4,2014,3,7,888-888,286-218
26,4,2014,3,21,999-999,829-984
26,4,2014,3,23,777-777,761-931
26,4,2014,3,42,777-777,290-129
26,4,2014,3,45,999-999,133-919
26,4,2014,4,11,777-777,374-261
26,4,2014,4,12,999-999,276-237
26,4,2014,4,20,888-888,437-032
26,4,2014,4,38,777-777,518-403
26,4,2014,5,0,999-999,700-151
26,4,2014,5,11,999-999,394-441
26,4,2014,5,23,888-888,309-289
26,4,2014,5,24,999-999,185-652
26,4,2014,5,28,777-777,511-592
26,4,2014,5,38,777-777,705-911
26,4,2014,5,39,777-777,205-205
26,4,2014,5,46,999-999,830-001
26,4,2014,6,1,888-888,415-119
26,4,2014,6,5,999-999,422-699
26,4,2014,6,20,888-888,598-558
26,4,2014,6,41,777-777,426-972
26,4,2014,6,42,888-888,477-266
26,4,2014,6,51,777-777,192-992
26,4,2014,7,3,888-888,374-261
26,4,2014,7,4,999-999,096-996
26,4,2014,7,4,888-888,654-531
26,4,2014,7,9,999-999,334-388
26,4,2014,7,16,888-888,264-323
26,4,2014,7,18,999-999,830-719
26,4,2014,7,25,999-999,205-205
26,4,2014,7,30,777-777,362-450
26,4,2014,7,34,999-999,386-800
26,4,2014,7,39,777-777,894-693
26,4,2014,8,3,999-999,689-975
26,4,2014,8,6,777-777,651-336
26,4,2014,8,7,888-888,774-014
26,4,2014,8,8,999-999,131-864
26,4,2014,8,10,888-888,530-135
26,4,2014,8,18,999-999,286-218
26,4,2014,8,35,777-777,876-218
26,4,2014,8,43,888-888,744-955
26,4,2014,8,49,999-999,829-984
26,4,2014,9,7,888-888,133-919
26,4,2014,9,9,888-888,711-811
26,4,2014,9,25,777-777,730-977
26,4,2014,9,28,777-777,128-973
26,4,2014,9,33,777-777,449-655
26,4,2014,9,37,888-888,264-323
26,4,2014,9,47,777-777,668-901
26,4,2014,9,51,999-999,765-650
26,4,2014,10,4,888-888,830-719
26,4,2014,10,15,888-888,812-548
26,4,2014,10,25,888-888,550-515
26,4,2014,10,28,777-777,554-823
26,4,2014,10,49,999-999,243-240
26,4,2014,10,52,888-888,384-737
26,4,2014,10,52,777-777,910-460
26,4,2014,10,56,999-999,102-704
26,4,2014,11,55,777-777,243-240
26,4,2014,11,58,777-777,744-955
26,4,2014,12,9,999-999,368-095
26,4,2014,12,10,777-777,422-699
26,4,2014,12,12,888-888,180-434
26,4,2014,12,22,888-888,368-095
26,4,2014,12,34,777-777,530-135
26,4,2014,12,36,888-888,734-320
26,4,2014,12,54,777-777,186-069
26,4,2014,13,5,999-999,518-403
26,4,2014,13,20,777-777,550-515
26,4,2014,13,33,999-999,128-973
26,4,2014,13,48,888-888,569-307
26,4,2014,13,51,777-777,420-586
26,4,2014,13,57,777-777,270-713
26,4,2014,13,59,999-999,728-994
26,4,2014,14,0,999-999,550-515
26,4,2014,14,6,777-777,394-441
26,4,2014,14,12,888-888,702-839
26,4,2014,14,25,999-999,524-351
26,4,2014,14,27,888-888,638-077
26,4,2014,14,30,888-888,192-992
26,4,2014,14,31,999-999,560-747
26,4,2014,14,54,999-999,702-839
26,4,2014,15,1,777-777,127-743
26,4,2014,15,22,777-777,876-218
26,4,2014,15,35,999-999,545-330
26,4,2014,15,49,888-888,729-133
26,4,2014,15,59,888-888,422-699
26,4,2014,15,59,777-777,700-151
26,4,2014,16,25,999-999,434-112
26,4,2014,16,37,999-999,638-233
26,4,2014,16,55,999-999,160-939
26,4,2014,17,28,999-999,638-233
26,4,2014,17,36,999-999,730-977
26,4,2014,17,39,888-888,441-856
26,4,2014,17,40,999-999,778-692
26,4,2014,17,41,999-999,477-266
26,4,2014,17,53,777-777,470-128
26,4,2014,17,55,888-888,668-901
26,4,2014,17,56,888-888,295-838
26,4,2014,18,4,888-888,434-112
26,4,2014,18,6,777-777,384-737
26,4,2014,18,6,777-777,524-351
26,4,2014,18,7,777-777,850-469
26,4,2014,18,9,777-777,761-931
26,4,2014,18,9,999-999,853-439
26,4,2014,18,19,999-999,180-434
26,4,2014,18,20,888-888,286-218
26,4,2014,18,22,999-999,441-856
26,4,2014,18,29,777-777,734-320
26,4,2014,18,41,999-999,286-218
26,4,2014,18,56,777-777,850-469
26,4,2014,19,0,777-777,437-032
26,4,2014,19,2,999-999,654-531
26,4,2014,19,18,999-999,700-151
26,4,2014,19,27,999-999,693-046
26,4,2014,19,31,777-777,470-128
26,4,2014,19,55,777-777,778-383
26,4,2014,19,59,777-777,249-168
26,4,2014,19,59,999-999,102-704
26,4,2014,20,9,888-888,990-940
26,4,2014,20,12,888-888,664-435
26,4,2014,20,16,777-777,426-972
26,4,2014,20,21,777-777,096-996
26,4,2014,20,41,777-777,853-439
26,4,2014,21,11,999-999,354-512
26,4,2014,21,14,999-999,651-336
26,4,2014,21,15,888-888,358-198
26,4,2014,21,53,999-999,156-115
26,4,2014,21,53,888-888,449-580
26,4,2014,22,4,888-888,477-266
26,4,2014,22,5,888-888,148-880
26,4,2014,22,6,888-888,641-895
26,4,2014,22,10,999-999,606-969
26,4,2014,22,21,999-999,638-233
26,4,2014,22,31,999-999,765-650
26,4,2014,22,40,888-888,102-704
26,4,2014,22,54,777-777,744-955
26,4,2014,22,57,999-999,566-456
26,4,2014,23,9,999-999,127-743
26,4,2014,23,21,888-888,139-853
26,4,2014,23,21,888-888,651-336
26,4,2014,23,31,888-888,641-926
26,4,2014,23,35,999-999,638-077
26,4,2014,23,43,777-777,523-638
26,4,2014,23,52,777-777,667-741
26,4,2014,23,52,777-777,829-984
26,4,2014,23,53,888-888,830-001
26,4,2014,23,54,777-777,651-336
27,4,2014,0,8,999-999,530-135
27,4,2014,0,13,777-777,334-388
27,4,2014,0,25,999-999,374-261
27,4,2014,0,31,999-999,837-966
27,4,2014,1,3,777-777,386-800
27,4,2014,1,17,777-777,709-539
27,4,2014,1,54,888-888,706-375
27,4,2014,2,3,888-888,644-829
27,4,2014,2,15,888-888,667-741
27,4,2014,2,38,777-777,799-963
27,4,2014,2,46,999-999,570-391
27,4,2014,2,50,777-777,334-388
27,4,2014,2,59,888-888,170-652
27,4,2014,3,0,888-888,834-103
27,4,2014,3,0,999-999,795-375
27,4,2014,3,3,777-777,550-515
27,4,2014,3,18,777-777,518-403
27,4,2014,3,26,777-777,830-001
27,4,2014,3,28,777-777,836-032
27,4,2014,3,50,888-888,131-864
27,4,2014,4,9,888-888,394-441
27,4,2014,4,13,999-999,129-360
27,4,2014,4,19,777-777,641-895
27,4,2014,4,24,888-888,468-349
27,4,2014,4,38,999-999,778-692
27,4,2014,4,59,777-777,569-307
27,4,2014,5,35,777-777,393-359
27,4,2014,6,3,999-999,394-441
27,4,2014,6,9,999-999,914-310
27,4,2014,6,10,777-777,449-580
27,4,2014,6,20,999-999,962-084
27,4,2014,6,32,999-999,560-747
27,4,2014,6,52,999-999,638-077
27,4,2014,7,1,777-777,734-320
27,4,2014,7,4,777-777,569-307
27,4,2014,7,10,999-999,484-815
27,4,2014,7,12,888-888,645-289
27,4,2014,7,12,999-999,850-469
27,4,2014,7,19,999-999,654-531
27,4,2014,7,20,999-999,518-403
27,4,2014,7,37,777-777,569-307
27,4,2014,8,1,777-777,884-481
27,4,2014,8,31,888-888,192-992
27,4,2014,9,4,777-777,728-994
27,4,2014,9,13,777-777,606-969
27,4,2014,9,21,888-888,386-800
27,4,2014,9,24,888-888,186-069
27,4,2014,9,27,999-999,693-046
27,4,2014,9,33,999-999,644-829
27,4,2014,9,33,777-777,702-839
27,4,2014,9,38,777-777,203-051
27,4,2014,10,14,888-888,834-103
27,4,2014,10,28,888-888,148-880
27,4,2014,10,43,999-999,362-450
27,4,2014,10,49,777-777,286-218
27,4,2014,11,3,777-777,286-218
27,4,2014,11,5,777-777,186-069
27,4,2014,11,6,888-888,545-330
27,4,2014,11,11,999-999,139-853
27,4,2014,11,20,999-999,700-151
27,4,2014,11,24,888-888,736-976
27,4,2014,11,27,888-888,834-103
27,4,2014,11,34,999-999,420-586
27,4,2014,11,51,888-888,393-359
27,4,2014,11,54,999-999,286-218
27,4,2014,11,59,999-999,393-359
27,4,2014,12,2,999-999,946-500
27,4,2014,12,13,999-999,876-218
27,4,2014,12,15,777-777,837-966
27,4,2014,12,51,999-999,638-077
27,4,2014,13,19,777-777,494-318
27,4,2014,13,23,999-999,837-966
27,4,2014,13,33,777-777,734-320
27,4,2014,13,46,888-888,131-864
27,4,2014,13,51,888-888,386-800
27,4,2014,13,54,999-999,761-931
27,4,2014,14,1,888-888,420-586
27,4,2014,14,2,999-999,962-084
27,4,2014,14,8,777-777,744-955
27,4,2014,14,13,888-888,160-939
27,4,2014,14,19,777-777,952-129
27,4,2014,14,25,777-777,795-375
27,4,2014,14,27,888-888,761-931
27,4,2014,14,43,999-999,186-069
27,4,2014,14,53,888-888,761-931
27,4,2014,14,58,777-777,667-741
27,4,2014,14,59,777-777,702-839
27,4,2014,15,2,999-999,470-128
27,4,2014,15,6,888-888,170-652
27,4,2014,15,17,999-999,736-976
27,4,2014,15,25,999-999,664-435
27,4,2014,15,27,777-777,728-994
27,4,2014,15,27,777-777,374-261
27,4,2014,15,37,999-999,175-794
27,4,2014,15,39,777-777,414-720
27,4,2014,15,42,999-999,910-460
27,4,2014,16,0,888-888,761-931
27,4,2014,16,18,888-888,598-389
27,4,2014,16,31,888-888,449-655
27,4,2014,16,36,888-888,990-940
27,4,2014,16,42,999-999,795-375
27,4,2014,16,56,888-888,426-972
27,4,2014,17,20,888-888,441-856
27,4,2014,17,21,888-888,518-403
27,4,2014,17,47,777-777,133-919
27,4,2014,18,2,777-777,494-318
27,4,2014,18,13,999-999,129-360
27,4,2014,18,25,777-777,414-720
27,4,2014,18,49,999-999,566-456
27,4,2014,19,0,999-999,641-926
27,4,2014,19,2,999-999,479-476
27,4,2014,19,19,999-999,828-423
27,4,2014,19,22,999-999,374-261
27,4,2014,19,27,777-777,521-151
27,4,2014,19,29,888-888,295-838
27,4,2014,19,33,777-777,527-735
27,4,2014,19,43,888-888,799-963
27,4,2014,19,52,777-777,521-151
27,4,2014,19,53,999-999,598-389
27,4,2014,19,55,999-999,362-450
27,4,2014,19,58,999-999,730-977
27,4,2014,20,4,777-777,837-966
27,4,2014,20,11,777-777,354-512
27,4,2014,20,42,888-888,270-713
27,4,2014,20,46,777-777,437-032
27,4,2014,20,48,999-999,358-198
27,4,2014,21,5,888-888,962-084
27,4,2014,21,16,999-999,437-032
27,4,2014,21,21,777-777,523-638
27,4,2014,21,41,888-888,180-434
27,4,2014,21,49,888-888,315-664
27,4,2014,21,54,999-999,545-330
27,4,2014,22,4,888-888,826-107
27,4,2014,22,5,999-999,860-973
27,4,2014,22,15,888-888,276-237
27,4,2014,22,15,777-777,309-289
27,4,2014,22,38,999-999,962-084
27,4,2014,22,48,999-999,131-864
27,4,2014,23,0,888-888,644-829
27,4,2014,23,4,777-777,270-713
27,4,2014,23,8,999-999,354-512
27,4,2014,23,29,777-777,527-735
28,4,2014,0,8,888-888,778-692
28,4,2014,0,15,888-888,479-476
28,4,2014,0,25,999-999,689-975
28,4,2014,0,26,777-777,449-655
28,4,2014,0,32,999-999,761-931
28,4,2014,0,34,999-999,830-001
28,4,2014,0,43,777-777,676-556
28,4,2014,0,56,888-888,494-318
28,4,2014,0,58,999-999,422-699
28,4,2014,0,58,999-999,830-719
28,4,2014,1,5,888-888,249-168
28,4,2014,1,13,888-888,826-107
28,4,2014,1,15,999-999,850-469
28,4,2014,1,25,888-888,668-901
28,4,2014,1,28,999-999,180-434
28,4,2014,1,28,999-999,511-261
28,4,2014,1,38,888-888,186-069
28,4,2014,2,19,777-777,676-556
28,4,2014,2,33,888-888,850-469
28,4,2014,2,40,888-888,953-940
28,4,2014,2,58,777-777,836-032
28,4,2014,3,1,777-777,270-713
28,4,2014,3,8,888-888,962-084
28,4,2014,3,10,999-999,853-439
28,4,2014,3,11,888-888,728-994
28,4,2014,3,12,888-888,295-838
28,4,2014,3,16,888-888,953-940
28,4,2014,3,34,999-999,730-977
28,4,2014,3,34,999-999,527-735
28,4,2014,3,36,777-777,384-737
28,4,2014,3,47,777-777,449-655
28,4,2014,3,59,777-777,641-926
28,4,2014,4,0,999-999,426-972
28,4,2014,4,13,888-888,511-261
28,4,2014,4,18,888-888,826-107
28,4,2014,4,26,777-777,894-693
28,4,2014,4,31,999-999,358-198
28,4,2014,4,52,888-888,953-940
28,4,2014,4,52,999-999,566-456
28,4,2014,4,58,777-777,354-512
28,4,2014,5,14,999-999,895-483
28,4,2014,5,29,777-777,828-423
28,4,2014,5,36,777-777,315-664
28,4,2014,5,41,777-777,215-621
28,4,2014,5,44,999-999,860-973
28,4,2014,5,57,999-999,441-856
28,4,2014,5,57,777-777,962-084
28,4,2014,6,4,888-888,598-558
28,4,2014,6,5,999-999,744-955
28,4,2014,6,7,888-888,175-794
28,4,2014,6,14,777-777,700-151
28,4,2014,6,41,888-888,946-500
28,4,2014,6,51,777-777,711-811
28,4,2014,7,5,888-888,828-423
28,4,2014,7,6,888-888,828-423
28,4,2014,7,17,888-888,192-992
28,4,2014,7,22,777-777,434-112
28,4,2014,7,38,999-999,884-481
28,4,2014,7,42,777-777,729-133
28,4,2014,7,49,777-777,728-994
28,4,2014,7,53,888-888,394-441
28,4,2014,7,55,999-999,358-198
28,4,2014,8,2,999-999,990-940
28,4,2014,8,2,777-777,584-794
28,4,2014,8,19,888-888,641-895
28,4,2014,8,41,999-999,530-135
28,4,2014,8,45,888-888,952-129
28,4,2014,8,47,888-888,434-112
28,4,2014,8,51,999-999,977-895
28,4,2014,8,59,999-999,386-800
28,4,2014,9,7,777-777,309-289
28,4,2014,9,37,999-999,220-106
28,4,2014,9,38,888-888,386-800
28,4,2014,9,39,999-999,736-976
28,4,2014,9,50,777-777,394-441
28,4,2014,9,57,999-999,437-032
28,4,2014,10,3,888-888,668-901
28,4,2014,10,6,888-888,876-218
28,4,2014,10,32,888-888,460-290
28,4,2014,10,37,999-999,374-261
28,4,2014,10,43,777-777,693-046
28,4,2014,10,51,777-777,830-001
28,4,2014,10,59,888-888,664-435
28,4,2014,11,4,888-888,761-931
28,4,2014,11,4,777-777,850-469
28,4,2014,11,15,777-777,180-434
28,4,2014,11,19,999-999,309-289
28,4,2014,11,28,777-777,422-699
28,4,2014,11,30,999-999,606-969
28,4,2014,11,30,999-999,479-476
28,4,2014,11,37,999-999,127-743
28,4,2014,11,38,999-999,734-320
28,4,2014,11,41,777-777,645-289
28,4,2014,11,43,777-777,434-112
28,4,2014,11,44,888-888,437-032
28,4,2014,11,53,999-999,953-940
28,4,2014,11,54,777-777,407-179
28,4,2014,11,54,777-777,524-351
28,4,2014,12,5,999-999,426-972
28,4,2014,12,35,777-777,276-237
28,4,2014,12,43,999-999,441-856
28,4,2014,12,48,999-999,484-815
28,4,2014,12,51,888-888,829-984
28,4,2014,12,56,888-888,761-931
28,4,2014,13,6,777-777,645-289
28,4,2014,13,13,888-888,584-794
28,4,2014,13,39,999-999,133-919
28,4,2014,13,44,999-999,110-733
28,4,2014,13,54,999-999,700-151
28,4,2014,13,58,888-888,728-994
28,4,2014,14,8,999-999,962-084
28,4,2014,14,14,999-999,160-939
28,4,2014,14,36,999-999,962-084
28,4,2014,14,37,999-999,362-450
28,4,2014,14,38,999-999,127-743
28,4,2014,14,49,888-888,734-320
28,4,2014,14,51,888-888,415-119
28,4,2014,14,51,888-888,415-119
28,4,2014,14,52,999-999,829-984
28,4,2014,15,0,777-777,511-592
28,4,2014,15,6,999-999,470-128
28,4,2014,15,10,777-777,354-512
28,4,2014,15,16,999-999,415-119
28,4,2014,15,22,777-777,426-972
28,4,2014,15,22,777-777,102-704
28,4,2014,15,33,888-888,814-087
28,4,2014,15,52,777-777,828-423
28,4,2014,16,10,999-999,853-439
28,4,2014,16,22,999-999,860-973
28,4,2014,16,29,888-888,706-375
28,4,2014,16,32,888-888,638-233
28,4,2014,16,46,888-888,778-692
28,4,2014,16,55,999-999,850-469
28,4,2014,17,1,999-999,638-077
28,4,2014,17,6,999-999,654-531
28,4,2014,17,8,777-777,641-926
28,4,2014,17,24,777-777,774-014
28,4,2014,17,32,999-999,394-441
28,4,2014,18,1,999-999,205-205
28,4,2014,18,2,777-777,422-699
28,4,2014,18,13,999-999,651-336
28,4,2014,18,17,888-888,641-926
28,4,2014,18,21,777-777,368-095
28,4,2014,18,43,777-777,834-103
28,4,2014,18,58,999-999,468-349
28,4,2014,19,6,999-999,876-218
28,4,2014,19,20,999-999,449-655
28,4,2014,19,37,888-888,203-051
28,4,2014,19,59,888-888,914-310
28,4,2014,20,7,888-888,702-839
28,4,2014,20,8,777-777,156-115
28,4,2014,20,10,888-888,192-992
28,4,2014,20,26,999-999,676-556
28,4,2014,20,29,999-999,468-349
28,4,2014,20,33,888-888,638-077
28,4,2014,20,44,777-777,962-084
28,4,2014,21,20,777-777,651-336
28,4,2014,21,23,999-999,102-704
28,4,2014,21,30,999-999,910-460
28,4,2014,21,36,999-999,185-652
28,4,2014,22,10,777-777,484-815
28,4,2014,22,13,888-888,584-794
28,4,2014,22,25,777-777,638-233
28,4,2014,22,30,777-777,175-794
