DIA,MES,ANO,HORA,MINUTO,ORIGEM,DESTINO,DESTINO,
11,4,2014,13,56,777-777,729-133,286-218,F
11,4,2014,14,10,999-999,689-975,876-218,F
11,4,2014,14,13,999-999,895-483,895-483,I
11,4,2014,14,28,777-777,290-129,290-129,I
11,4,2014,14,32,888-888,441-856,729-133,F
11,4,2014,14,36,999-999,795-375,895-483,F
11,4,2014,14,36,888-888,374-261,374-261,I
11,4,2014,14,36,888-888,407-179,374-261,F
11,4,2014,14,38,777-777,550-515,290-129,F
11,4,2014,14,41,777-777,946-500,946-500,I
11,4,2014,14,52,888-888,705-198,705-198,I
11,4,2014,15,6,999-999,192-992,192-992,I
11,4,2014,15,13,777-777,641-895,946-500,F
11,4,2014,15,16,999-999,641-926,192-992,F
11,4,2014,15,18,777-777,186-069,186-069,I
11,4,2014,15,31,888-888,709-539,705-198,F
11,4,2014,15,42,999-999,479-476,479-476,I
11,4,2014,15,55,777-777,644-829,186-069,F
11,4,2014,16,21,888-888,131-864,131-864,I
11,4,2014,16,27,777-777,347-222,347-222,I
11,4,2014,16,28,999-999,914-310,479-476,F
11,4,2014,17,18,777-777,437-032,347-222,F
11,4,2014,17,31,888-888,185-652,131-864,F
11,4,2014,17,37,777-777,668-901,668-901,I
11,4,2014,17,41,999-999,133-919,133-919,I
11,4,2014,17,44,888-888,689-975,689-975,I
11,4,2014,17,48,999-999,828-423,133-919,F
11,4,2014,17,49,777-777,468-349,668-901,F
11,4,2014,17,53,999-999,853-439,853-439,I
11,4,2014,17,53,888-888,814-087,689-975,F
11,4,2014,17,59,777-777,460-290,460-290,I
11,4,2014,18,2,888-888,110-733,110-733,I
11,4,2014,18,41,888-888,828-423,110-733,F
11,4,2014,18,43,999-999,511-592,853-439,F
11,4,2014,18,54,777-777,393-359,460-290,F
11,4,2014,18,55,777-777,837-966,837-966,I
11,4,2014,18,57,888-888,523-638,523-638,I
11,4,2014,19,22,888-888,952-129,523-638,F
11,4,2014,19,26,999-999,215-621,215-621,I
11,4,2014,19,36,999-999,946-500,215-621,F
11,4,2014,19,45,888-888,705-198,705-198,I
11,4,2014,19,59,999-999,276-237,276-237,I
11,4,2014,20,0,777-777,185-652,837-966,F
11,4,2014,20,11,999-999,566-456,276-237,F
11,4,2014,20,16,999-999,946-500,946-500,I
11,4,2014,20,20,888-888,664-435,705-198,F
11,4,2014,20,30,999-999,977-895,946-500,F
11,4,2014,20,53,999-999,860-973,860-973,I
11,4,2014,20,56,777-777,156-115,156-115,I
11,4,2014,21,4,777-777,894-693,156-115,F
11,4,2014,21,9,777-777,651-336,651-336,I
11,4,2014,21,9,888-888,309-289,309-289,I
11,4,2014,21,15,888-888,180-434,309-289,F
11,4,2014,21,20,999-999,521-151,860-973,F
11,4,2014,21,25,777-777,962-084,651-336,F
11,4,2014,21,48,999-999,470-128,470-128,I
11,4,2014,21,52,777-777,689-975,689-975,I
11,4,2014,21,54,888-888,102-704,102-704,I
11,4,2014,21,58,999-999,203-051,470-128,F
11,4,2014,21,58,999-999,668-901,668-901,I
11,4,2014,21,59,888-888,205-205,102-704,F
11,4,2014,22,24,777-777,468-349,689-975,F
11,4,2014,22,29,777-777,711-811,711-811,I
11,4,2014,22,39,888-888,554-823,554-823,I
11,4,2014,22,40,999-999,384-737,668-901,F
11,4,2014,22,46,777-777,641-926,711-811,F
11,4,2014,23,3,999-999,185-652,185-652,I
11,4,2014,23,8,777-777,437-032,437-032,I
11,4,2014,23,13,777-777,914-310,437-032,F
11,4,2014,23,20,999-999,705-198,185-652,F
11,4,2014,23,34,999-999,205-205,205-205,I
11,4,2014,23,55,999-999,358-198,205-205,F
12,4,2014,0,1,777-777,186-069,186-069,I
12,4,2014,0,4,777-777,705-198,186-069,F
12,4,2014,0,13,888-888,243-240,554-823,F
12,4,2014,0,22,888-888,477-266,477-266,I
12,4,2014,0,25,999-999,894-693,894-693,I
12,4,2014,0,47,999-999,215-621,894-693,F
12,4,2014,1,12,888-888,270-713,477-266,F
12,4,2014,1,27,777-777,566-456,566-456,I
12,4,2014,1,43,999-999,702-839,702-839,I
12,4,2014,1,56,999-999,347-222,702-839,F
12,4,2014,1,57,777-777,540-451,566-456,F
12,4,2014,2,19,777-777,836-032,836-032,I
12,4,2014,2,51,999-999,830-001,830-001,I
12,4,2014,2,51,999-999,566-456,830-001,F
12,4,2014,3,5,777-777,220-106,836-032,F
12,4,2014,3,50,999-999,270-713,270-713,I
12,4,2014,3,51,999-999,654-531,270-713,F
12,4,2014,3,59,999-999,641-926,641-926,I
12,4,2014,4,5,888-888,560-747,560-747,I
12,4,2014,4,12,999-999,830-001,641-926,F
12,4,2014,4,15,888-888,523-638,560-747,F
12,4,2014,4,17,999-999,711-811,711-811,I
12,4,2014,4,20,777-777,243-240,243-240,I
12,4,2014,4,27,999-999,523-638,711-811,F
12,4,2014,4,38,999-999,468-349,468-349,I
12,4,2014,4,38,888-888,990-940,990-940,I
12,4,2014,4,41,999-999,129-360,468-349,F
12,4,2014,4,48,777-777,426-972,243-240,F
12,4,2014,4,54,888-888,315-664,990-940,F
12,4,2014,5,4,999-999,550-515,550-515,I
12,4,2014,5,4,888-888,894-693,894-693,I
12,4,2014,5,5,777-777,829-984,829-984,I
12,4,2014,5,8,777-777,990-940,829-984,F
12,4,2014,5,48,888-888,711-811,894-693,F
12,4,2014,6,8,999-999,736-976,550-515,F
12,4,2014,6,14,999-999,569-307,569-307,I
12,4,2014,6,45,888-888,521-151,521-151,I
12,4,2014,7,12,777-777,895-483,895-483,I
12,4,2014,7,27,888-888,334-388,521-151,F
12,4,2014,7,30,999-999,910-460,569-307,F
12,4,2014,7,48,777-777,521-151,895-483,F
12,4,2014,7,55,999-999,096-996,096-996,I
12,4,2014,7,56,999-999,638-233,096-996,F
12,4,2014,8,9,999-999,689-975,689-975,I
12,4,2014,8,22,999-999,527-735,689-975,F
12,4,2014,8,25,888-888,761-931,761-931,I
12,4,2014,8,25,777-777,693-046,693-046,I
12,4,2014,8,33,888-888,215-621,761-931,F
12,4,2014,8,42,999-999,384-737,384-737,I
12,4,2014,8,47,888-888,415-119,415-119,I
12,4,2014,8,51,888-888,774-014,415-119,F
12,4,2014,9,1,777-777,295-838,693-046,F
12,4,2014,9,15,888-888,334-388,334-388,I
12,4,2014,9,30,888-888,734-320,334-388,F
12,4,2014,10,5,777-777,884-481,884-481,I
12,4,2014,10,5,999-999,249-168,384-737,F
12,4,2014,10,18,888-888,270-713,270-713,I
12,4,2014,10,27,777-777,876-218,884-481,F
12,4,2014,10,30,888-888,511-261,270-713,F
12,4,2014,10,40,777-777,828-423,828-423,I
12,4,2014,10,44,888-888,566-456,566-456,I
12,4,2014,10,46,777-777,192-992,828-423,F
12,4,2014,11,8,999-999,309-289,309-289,I
12,4,2014,11,22,999-999,407-179,309-289,F
12,4,2014,11,52,777-777,778-383,778-383,I
12,4,2014,12,6,888-888,946-500,566-456,F
12,4,2014,12,9,888-888,384-737,384-737,I
12,4,2014,12,10,777-777,895-483,778-383,F
12,4,2014,12,29,777-777,828-423,828-423,I
12,4,2014,12,33,777-777,598-389,828-423,F
12,4,2014,12,58,999-999,667-741,667-741,I
12,4,2014,13,1,999-999,761-931,667-741,F
12,4,2014,13,26,999-999,096-996,096-996,I
12,4,2014,13,30,888-888,836-032,384-737,F
12,4,2014,13,48,888-888,895-483,895-483,I
12,4,2014,13,51,888-888,468-349,895-483,F
12,4,2014,13,51,999-999,706-375,096-996,F
12,4,2014,13,51,999-999,449-580,449-580,I
12,4,2014,13,54,888-888,895-483,895-483,I
12,4,2014,14,3,777-777,850-469,850-469,I
12,4,2014,14,25,888-888,644-829,895-483,F
12,4,2014,14,31,777-777,641-926,850-469,F
12,4,2014,14,34,888-888,358-198,358-198,I
12,4,2014,14,42,777-777,814-087,814-087,I
12,4,2014,15,7,888-888,264-323,358-198,F
12,4,2014,15,11,888-888,598-558,598-558,I
12,4,2014,15,13,777-777,876-218,814-087,F
12,4,2014,15,20,888-888,895-483,598-558,F
12,4,2014,15,20,999-999,479-476,449-580,F
12,4,2014,15,32,777-777,705-911,705-911,I
12,4,2014,15,40,777-777,249-168,705-911,F
12,4,2014,15,49,888-888,860-973,860-973,I
12,4,2014,15,50,777-777,468-349,468-349,I
12,4,2014,15,52,777-777,295-838,468-349,F
12,4,2014,15,59,777-777,977-895,977-895,I
12,4,2014,16,30,888-888,910-460,860-973,F
12,4,2014,16,35,999-999,420-586,420-586,I
12,4,2014,16,37,777-777,220-106,977-895,F
12,4,2014,16,47,999-999,705-198,420-586,F
12,4,2014,17,7,999-999,156-115,156-115,I
12,4,2014,17,8,999-999,276-237,156-115,F
12,4,2014,17,22,888-888,651-336,651-336,I
12,4,2014,17,22,888-888,148-880,651-336,F
12,4,2014,17,24,777-777,914-310,914-310,I
12,4,2014,17,31,888-888,494-318,494-318,I
12,4,2014,17,53,777-777,953-940,914-310,F
12,4,2014,18,4,999-999,664-435,664-435,I
12,4,2014,18,23,999-999,774-014,664-435,F
12,4,2014,18,34,999-999,494-318,494-318,I
12,4,2014,18,42,999-999,264-323,494-318,F
12,4,2014,18,54,888-888,394-441,494-318,F
12,4,2014,19,5,777-777,884-481,884-481,I
12,4,2014,19,16,888-888,744-955,744-955,I
12,4,2014,19,23,999-999,814-087,814-087,I
12,4,2014,19,24,999-999,131-864,814-087,F
12,4,2014,19,26,999-999,830-001,830-001,I
12,4,2014,19,45,777-777,728-994,884-481,F
12,4,2014,19,52,999-999,778-692,830-001,F
12,4,2014,19,56,888-888,220-106,744-955,F
12,4,2014,19,58,999-999,540-451,540-451,I
12,4,2014,20,11,999-999,644-829,540-451,F
12,4,2014,20,49,888-888,598-558,598-558,I
12,4,2014,20,53,999-999,523-638,523-638,I
12,4,2014,20,59,777-777,243-240,243-240,I
12,4,2014,21,12,999-999,102-704,523-638,F
12,4,2014,21,12,999-999,914-310,914-310,I
12,4,2014,21,15,999-999,705-911,914-310,F
12,4,2014,21,30,777-777,645-289,243-240,F
12,4,2014,21,42,888-888,774-014,598-558,F
12,4,2014,21,48,999-999,468-349,468-349,I
12,4,2014,21,51,999-999,860-973,468-349,F
12,4,2014,22,5,999-999,545-330,545-330,I
12,4,2014,22,33,777-777,837-966,837-966,I
12,4,2014,22,36,888-888,540-451,540-451,I
12,4,2014,22,45,999-999,826-107,545-330,F
12,4,2014,22,51,999-999,290-129,290-129,I
12,4,2014,22,58,999-999,358-198,290-129,F
12,4,2014,23,4,777-777,700-151,837-966,F
12,4,2014,23,6,999-999,977-895,977-895,I
12,4,2014,23,13,888-888,270-713,540-451,F
12,4,2014,23,14,999-999,774-014,977-895,F
12,4,2014,23,21,777-777,527-735,527-735,I
12,4,2014,23,52,888-888,192-992,192-992,I
12,4,2014,23,56,999-999,828-423,828-423,I
13,4,2014,0,4,777-777,651-336,527-735,F
13,4,2014,0,16,777-777,952-129,952-129,I
13,4,2014,0,27,999-999,315-664,828-423,F
13,4,2014,0,40,888-888,706-375,192-992,F
13,4,2014,0,44,777-777,774-014,952-129,F
13,4,2014,0,53,888-888,895-483,895-483,I
13,4,2014,0,58,888-888,185-652,895-483,F
13,4,2014,1,3,888-888,470-128,470-128,I
13,4,2014,1,6,999-999,477-266,477-266,I
13,4,2014,1,8,777-777,962-084,962-084,I
13,4,2014,1,16,888-888,644-829,470-128,F
13,4,2014,1,47,888-888,460-290,460-290,I
13,4,2014,1,49,888-888,554-823,460-290,F
13,4,2014,2,0,888-888,437-032,437-032,I
13,4,2014,2,15,777-777,524-351,962-084,F
13,4,2014,2,16,888-888,347-222,437-032,F
13,4,2014,2,24,999-999,702-839,477-266,F
13,4,2014,2,29,888-888,441-856,441-856,I
13,4,2014,2,29,888-888,952-129,441-856,F
13,4,2014,2,50,777-777,953-940,953-940,I
13,4,2014,3,12,999-999,394-441,394-441,I
13,4,2014,3,12,999-999,799-963,394-441,F
13,4,2014,3,17,777-777,521-151,953-940,F
13,4,2014,3,43,999-999,215-621,215-621,I
13,4,2014,3,49,777-777,706-375,706-375,I
13,4,2014,3,56,777-777,693-046,706-375,F
13,4,2014,4,1,777-777,952-129,952-129,I
13,4,2014,4,18,999-999,700-151,215-621,F
13,4,2014,4,30,888-888,814-087,814-087,I
13,4,2014,5,18,777-777,664-435,952-129,F
13,4,2014,5,21,888-888,728-994,814-087,F
13,4,2014,5,32,888-888,358-198,358-198,I
13,4,2014,5,34,999-999,530-135,530-135,I
13,4,2014,5,37,777-777,667-741,667-741,I
13,4,2014,5,44,777-777,131-864,667-741,F
13,4,2014,5,49,888-888,641-895,358-198,F
13,4,2014,5,56,888-888,676-556,676-556,I
13,4,2014,5,59,777-777,286-218,286-218,I
13,4,2014,6,5,999-999,127-743,530-135,F
13,4,2014,6,7,999-999,460-290,460-290,I
13,4,2014,6,21,999-999,705-198,460-290,F
13,4,2014,7,13,888-888,518-403,676-556,F
13,4,2014,7,40,777-777,470-128,286-218,F
13,4,2014,7,41,999-999,276-237,276-237,I
13,4,2014,7,49,999-999,860-973,276-237,F
13,4,2014,8,3,777-777,156-115,156-115,I
13,4,2014,8,17,777-777,895-483,156-115,F
13,4,2014,8,26,777-777,566-456,566-456,I
13,4,2014,8,28,777-777,437-032,566-456,F
13,4,2014,8,29,999-999,560-747,560-747,I
13,4,2014,8,42,999-999,470-128,560-747,F
13,4,2014,9,30,888-888,102-704,102-704,I
13,4,2014,9,40,888-888,895-483,102-704,F
13,4,2014,9,54,777-777,876-218,876-218,I
13,4,2014,10,13,999-999,554-823,554-823,I
13,4,2014,10,21,888-888,761-931,761-931,I
13,4,2014,10,32,888-888,676-556,761-931,F
13,4,2014,10,34,777-777,276-237,876-218,F
13,4,2014,10,47,888-888,774-014,774-014,I
13,4,2014,10,57,888-888,654-531,774-014,F
13,4,2014,11,24,888-888,527-735,527-735,I
13,4,2014,12,6,777-777,295-838,295-838,I
13,4,2014,12,39,999-999,148-880,554-823,F
13,4,2014,12,46,999-999,354-512,354-512,I
13,4,2014,13,0,888-888,895-483,527-735,F
13,4,2014,13,5,777-777,830-719,295-838,F
13,4,2014,13,8,777-777,638-077,638-077,I
13,4,2014,13,30,777-777,139-853,638-077,F
13,4,2014,13,37,999-999,728-994,354-512,F
13,4,2014,13,42,999-999,709-539,709-539,I
13,4,2014,13,49,777-777,795-375,795-375,I
13,4,2014,13,55,999-999,829-984,709-539,F
13,4,2014,14,7,999-999,479-476,479-476,I
13,4,2014,14,21,999-999,729-133,479-476,F
13,4,2014,14,26,777-777,415-119,795-375,F
13,4,2014,14,43,888-888,799-963,799-963,I
13,4,2014,14,51,888-888,550-515,799-963,F
13,4,2014,14,56,999-999,651-336,651-336,I
13,4,2014,15,20,888-888,689-975,689-975,I
13,4,2014,15,32,888-888,414-720,689-975,F
13,4,2014,15,36,777-777,830-719,830-719,I
13,4,2014,15,38,888-888,761-931,761-931,I
13,4,2014,15,39,999-999,860-973,651-336,F
13,4,2014,15,48,777-777,598-558,830-719,F
13,4,2014,15,51,999-999,977-895,977-895,I
13,4,2014,16,3,888-888,170-652,761-931,F
13,4,2014,16,14,777-777,160-939,160-939,I
13,4,2014,16,14,999-999,774-014,977-895,F
13,4,2014,16,21,777-777,914-310,160-939,F
13,4,2014,16,22,777-777,527-735,527-735,I
13,4,2014,16,24,888-888,175-794,175-794,I
13,4,2014,17,2,999-999,362-450,362-450,I
13,4,2014,17,4,888-888,977-895,175-794,F
13,4,2014,17,5,888-888,560-747,560-747,I
13,4,2014,17,5,999-999,689-975,362-450,F
13,4,2014,17,9,777-777,477-266,527-735,F
13,4,2014,17,13,777-777,394-441,394-441,I
13,4,2014,17,23,888-888,286-218,560-747,F
13,4,2014,17,29,777-777,693-046,394-441,F
13,4,2014,17,43,999-999,876-218,876-218,I
13,4,2014,17,51,777-777,689-975,689-975,I
13,4,2014,17,58,999-999,814-087,876-218,F
13,4,2014,18,0,999-999,977-895,977-895,I
13,4,2014,18,10,999-999,953-940,977-895,F
13,4,2014,18,30,999-999,829-984,829-984,I
13,4,2014,18,30,999-999,449-580,829-984,F
13,4,2014,18,30,777-777,192-992,689-975,F
13,4,2014,18,33,777-777,511-592,511-592,I
13,4,2014,18,44,777-777,554-823,511-592,F
13,4,2014,19,7,999-999,644-829,644-829,I
13,4,2014,19,14,777-777,795-375,795-375,I
13,4,2014,19,18,999-999,441-856,644-829,F
13,4,2014,19,24,888-888,368-095,368-095,I
13,4,2014,19,40,777-777,203-051,795-375,F
13,4,2014,19,40,999-999,584-794,584-794,I
13,4,2014,20,4,888-888,102-704,368-095,F
13,4,2014,20,16,999-999,884-481,584-794,F
13,4,2014,20,17,999-999,830-719,830-719,I
13,4,2014,20,29,888-888,778-692,778-692,I
13,4,2014,21,5,888-888,641-926,778-692,F
13,4,2014,21,7,999-999,778-383,830-719,F
13,4,2014,21,40,888-888,470-128,470-128,I
13,4,2014,21,47,999-999,914-310,914-310,I
13,4,2014,21,56,888-888,702-839,470-128,F
13,4,2014,22,1,777-777,853-439,853-439,I
13,4,2014,22,4,777-777,778-383,853-439,F
13,4,2014,22,5,888-888,953-940,953-940,I
13,4,2014,22,6,777-777,706-375,706-375,I
13,4,2014,22,16,777-777,139-853,706-375,F
13,4,2014,22,17,888-888,711-811,953-940,F
13,4,2014,22,19,777-777,830-001,830-001,I
13,4,2014,22,27,777-777,156-115,830-001,F
13,4,2014,22,33,999-999,850-469,914-310,F
13,4,2014,22,45,777-777,734-320,734-320,I
13,4,2014,23,9,888-888,702-839,702-839,I
13,4,2014,23,16,888-888,334-388,702-839,F
13,4,2014,23,36,999-999,264-323,264-323,I
13,4,2014,23,43,999-999,315-664,264-323,F
13,4,2014,23,59,888-888,203-051,203-051,I
14,4,2014,0,28,888-888,795-375,203-051,F
14,4,2014,0,32,777-777,962-084,734-320,F
14,4,2014,0,34,777-777,850-469,850-469,I
14,4,2014,0,38,888-888,220-106,220-106,I
14,4,2014,0,40,888-888,644-829,220-106,F
14,4,2014,0,54,888-888,641-926,641-926,I
14,4,2014,0,59,777-777,185-652,850-469,F
14,4,2014,1,36,999-999,334-388,334-388,I
14,4,2014,1,36,777-777,705-198,705-198,I
14,4,2014,1,39,888-888,795-375,641-926,F
14,4,2014,1,47,999-999,778-692,334-388,F
14,4,2014,1,48,777-777,644-829,705-198,F
14,4,2014,1,50,777-777,778-692,778-692,I
14,4,2014,1,55,888-888,651-336,651-336,I
14,4,2014,1,55,777-777,354-512,778-692,F
14,4,2014,2,10,888-888,205-205,651-336,F
14,4,2014,2,12,888-888,102-704,102-704,I
14,4,2014,2,24,888-888,449-655,102-704,F
14,4,2014,3,8,999-999,295-838,295-838,I
14,4,2014,3,9,888-888,850-469,850-469,I
14,4,2014,3,22,888-888,850-469,850-469,F
14,4,2014,3,24,999-999,830-001,295-838,F
14,4,2014,3,26,888-888,437-032,437-032,I
14,4,2014,3,48,888-888,560-747,437-032,F
14,4,2014,4,9,888-888,910-460,910-460,I
14,4,2014,4,11,888-888,977-895,910-460,F
14,4,2014,4,15,888-888,654-531,654-531,I
14,4,2014,4,20,777-777,977-895,977-895,I
14,4,2014,4,20,777-777,830-001,977-895,F
14,4,2014,4,38,777-777,128-973,128-973,I
14,4,2014,4,43,888-888,524-351,654-531,F
14,4,2014,5,6,888-888,706-375,706-375,I
14,4,2014,5,18,888-888,550-515,706-375,F
14,4,2014,5,19,888-888,644-829,644-829,I
14,4,2014,5,27,888-888,175-794,644-829,F
14,4,2014,5,48,999-999,644-829,644-829,I
14,4,2014,5,57,888-888,175-794,175-794,I
14,4,2014,5,58,999-999,830-719,644-829,F
14,4,2014,6,4,999-999,128-973,128-973,I
14,4,2014,6,11,777-777,734-320,128-973,F
14,4,2014,6,15,777-777,494-318,494-318,I
14,4,2014,6,16,999-999,524-351,128-973,F
14,4,2014,6,21,777-777,729-133,494-318,F
14,4,2014,6,27,888-888,139-853,175-794,F
14,4,2014,6,29,777-777,540-451,540-451,I
14,4,2014,6,37,888-888,606-969,606-969,I
14,4,2014,6,43,777-777,286-218,540-451,F
14,4,2014,7,4,777-777,527-735,527-735,I
14,4,2014,7,10,888-888,393-359,606-969,F
14,4,2014,7,29,888-888,295-838,295-838,I
14,4,2014,7,47,888-888,386-800,295-838,F
14,4,2014,7,54,999-999,186-069,186-069,I
14,4,2014,8,1,888-888,598-389,598-389,I
14,4,2014,8,23,999-999,598-558,186-069,F
14,4,2014,8,32,999-999,477-266,477-266,I
14,4,2014,8,39,777-777,374-261,527-735,F
14,4,2014,8,39,888-888,914-310,598-389,F
14,4,2014,9,0,777-777,511-261,511-261,I
14,4,2014,9,31,777-777,131-864,511-261,F
14,4,2014,9,31,999-999,914-310,477-266,F
14,4,2014,9,32,999-999,270-713,270-713,I
14,4,2014,9,52,777-777,386-800,386-800,I
14,4,2014,10,23,777-777,651-336,386-800,F
14,4,2014,10,26,777-777,946-500,946-500,I
14,4,2014,10,37,888-888,133-919,133-919,I
14,4,2014,10,38,999-999,778-383,270-713,F
14,4,2014,10,42,888-888,521-151,133-919,F
14,4,2014,10,45,999-999,946-500,946-500,I
14,4,2014,10,46,777-777,876-218,946-500,F
14,4,2014,11,3,888-888,977-895,977-895,I
14,4,2014,11,19,777-777,778-383,778-383,I
14,4,2014,11,20,777-777,550-515,778-383,F
14,4,2014,11,31,999-999,362-450,946-500,F
14,4,2014,11,34,777-777,362-450,362-450,I
14,4,2014,11,45,888-888,470-128,977-895,F
14,4,2014,11,45,888-888,830-001,830-001,I
14,4,2014,12,1,888-888,554-823,830-001,F
14,4,2014,12,2,777-777,530-135,362-450,F
14,4,2014,12,36,888-888,315-664,315-664,I
14,4,2014,12,39,999-999,129-360,129-360,I
14,4,2014,12,43,777-777,952-129,952-129,I
14,4,2014,12,50,888-888,598-389,315-664,F
14,4,2014,12,56,777-777,540-451,952-129,F
14,4,2014,13,4,777-777,894-693,894-693,I
14,4,2014,13,5,999-999,706-375,129-360,F
14,4,2014,13,7,888-888,524-351,524-351,I
14,4,2014,13,18,999-999,133-919,133-919,I
14,4,2014,13,24,888-888,728-994,524-351,F
14,4,2014,13,32,888-888,799-963,799-963,I
14,4,2014,13,33,777-777,910-460,894-693,F
14,4,2014,13,35,999-999,437-032,133-919,F
14,4,2014,13,57,777-777,834-103,834-103,I
14,4,2014,14,2,777-777,667-741,834-103,F
14,4,2014,14,10,888-888,705-198,799-963,F
14,4,2014,14,18,777-777,895-483,895-483,I
14,4,2014,14,40,888-888,186-069,186-069,I
14,4,2014,14,44,777-777,127-743,895-483,F
14,4,2014,14,52,888-888,659-340,186-069,F
14,4,2014,15,0,777-777,127-743,127-743,I
14,4,2014,15,2,888-888,598-389,598-389,I
14,4,2014,15,4,999-999,812-548,812-548,I
14,4,2014,15,4,888-888,836-032,598-389,F
14,4,2014,15,7,777-777,729-133,127-743,F
14,4,2014,15,8,999-999,215-621,812-548,F
14,4,2014,15,10,999-999,644-829,644-829,I
14,4,2014,15,34,999-999,705-911,644-829,F
14,4,2014,15,39,888-888,131-864,131-864,I
14,4,2014,15,42,777-777,826-107,826-107,I
14,4,2014,15,50,777-777,667-741,826-107,F
14,4,2014,15,59,888-888,368-095,131-864,F
14,4,2014,16,31,888-888,511-261,511-261,I
14,4,2014,16,53,999-999,853-439,853-439,I
14,4,2014,16,57,999-999,264-323,853-439,F
14,4,2014,17,9,888-888,853-439,511-261,F
14,4,2014,17,16,777-777,434-112,434-112,I
14,4,2014,17,27,888-888,734-320,734-320,I
14,4,2014,17,31,888-888,728-994,734-320,F
14,4,2014,17,51,888-888,894-693,894-693,I
14,4,2014,18,21,999-999,778-383,778-383,I
14,4,2014,18,27,888-888,096-996,894-693,F
14,4,2014,18,28,777-777,659-340,434-112,F
14,4,2014,18,31,999-999,110-733,778-383,F
14,4,2014,18,36,999-999,645-289,645-289,I
14,4,2014,18,48,888-888,566-456,566-456,I
14,4,2014,18,48,777-777,812-548,812-548,I
14,4,2014,19,6,888-888,460-290,566-456,F
14,4,2014,19,18,777-777,659-340,812-548,F
14,4,2014,19,35,777-777,358-198,358-198,I
14,4,2014,19,51,888-888,829-984,829-984,I
14,4,2014,19,56,999-999,795-375,645-289,F
14,4,2014,20,14,777-777,518-403,358-198,F
14,4,2014,20,17,888-888,705-198,829-984,F
14,4,2014,20,38,999-999,730-977,730-977,I
14,4,2014,20,47,888-888,394-441,394-441,I
14,4,2014,21,10,999-999,761-931,730-977,F
14,4,2014,21,16,888-888,560-747,394-441,F
14,4,2014,21,17,888-888,203-051,203-051,I
14,4,2014,21,18,888-888,705-911,203-051,F
14,4,2014,21,19,999-999,477-266,477-266,I
14,4,2014,21,40,888-888,730-977,730-977,I
14,4,2014,21,51,888-888,729-133,730-977,F
14,4,2014,21,55,777-777,730-977,730-977,I
14,4,2014,21,59,888-888,598-389,598-389,I
14,4,2014,22,13,888-888,102-704,598-389,F
14,4,2014,22,21,777-777,362-450,730-977,F
14,4,2014,22,45,888-888,415-119,415-119,I
14,4,2014,22,49,999-999,524-351,477-266,F
14,4,2014,23,8,999-999,185-652,185-652,I
14,4,2014,23,17,888-888,468-349,415-119,F
14,4,2014,23,38,777-777,689-975,689-975,I
15,4,2014,0,9,888-888,676-556,676-556,I
15,4,2014,0,16,999-999,730-977,185-652,F
15,4,2014,0,18,777-777,953-940,689-975,F
15,4,2014,0,23,777-777,309-289,309-289,I
15,4,2014,1,1,999-999,180-434,180-434,I
15,4,2014,1,3,777-777,484-815,309-289,F
15,4,2014,1,4,777-777,449-655,449-655,I
15,4,2014,1,5,999-999,729-133,180-434,F
15,4,2014,1,23,777-777,407-179,449-655,F
15,4,2014,1,24,888-888,569-307,676-556,F
15,4,2014,1,38,888-888,895-483,895-483,I
15,4,2014,2,0,777-777,518-403,518-403,I
15,4,2014,2,3,777-777,853-439,518-403,F
15,4,2014,2,18,888-888,426-972,895-483,F
15,4,2014,2,22,777-777,837-966,837-966,I
15,4,2014,2,35,999-999,139-853,139-853,I
15,4,2014,2,47,888-888,651-336,651-336,I
15,4,2014,2,52,777-777,102-704,837-966,F
15,4,2014,2,59,777-777,276-237,276-237,I
15,4,2014,3,57,999-999,540-451,139-853,F
15,4,2014,4,4,999-999,374-261,374-261,I
15,4,2014,4,12,777-777,606-969,276-237,F
15,4,2014,4,28,999-999,315-664,374-261,F
15,4,2014,4,43,777-777,175-794,175-794,I
15,4,2014,4,44,999-999,362-450,362-450,I
15,4,2014,4,46,999-999,192-992,362-450,F
15,4,2014,4,50,999-999,778-692,778-692,I
15,4,2014,4,50,999-999,180-434,778-692,F
15,4,2014,5,15,777-777,420-586,175-794,F
15,4,2014,5,19,999-999,651-336,651-336,I
15,4,2014,5,21,999-999,953-940,651-336,F
15,4,2014,5,29,888-888,545-330,651-336,F
